,img_name,img_path,object_path
4248,008449.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008449.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008449.npy
4249,008450.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008450.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008450.npy
4250,008452.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008452.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008452.npy
4251,008453.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008453.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008453.npy
4252,008454.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008454.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008454.npy
4253,008456.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008456.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008456.npy
4254,008461.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008461.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008461.npy
4255,008462.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008462.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008462.npy
4256,008465.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008465.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008465.npy
4257,008466.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008466.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008466.npy
4258,008467.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008467.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008467.npy
4259,008468.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008468.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008468.npy
4260,008470.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008470.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008470.npy
4261,008472.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008472.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008472.npy
4262,008475.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008475.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008475.npy
4263,008477.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008477.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008477.npy
4264,008478.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008478.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008478.npy
4265,008482.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008482.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008482.npy
4266,008483.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008483.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008483.npy
4267,008484.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008484.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008484.npy
4268,008485.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008485.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008485.npy
4269,008492.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008492.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008492.npy
4270,008494.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008494.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008494.npy
4271,008495.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008495.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008495.npy
4272,008498.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008498.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008498.npy
4273,008499.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008499.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008499.npy
4274,008502.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008502.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008502.npy
4275,008503.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008503.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008503.npy
4276,008506.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008506.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008506.npy
4277,008509.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008509.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008509.npy
4278,008512.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008512.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008512.npy
4279,008513.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008513.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008513.npy
4280,008514.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008514.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008514.npy
4281,008517.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008517.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008517.npy
4282,008518.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008518.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008518.npy
4283,008519.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008519.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008519.npy
4284,008521.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008521.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008521.npy
4285,008522.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008522.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008522.npy
4286,008523.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008523.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008523.npy
4287,008524.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008524.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008524.npy
4288,008526.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008526.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008526.npy
4289,008529.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008529.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008529.npy
4290,008530.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008530.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008530.npy
4291,008533.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008533.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008533.npy
4292,008534.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008534.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008534.npy
4293,008535.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008535.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008535.npy
4294,008536.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008536.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008536.npy
4295,008541.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008541.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008541.npy
4296,008542.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008542.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008542.npy
4297,008549.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008549.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008549.npy
4298,008550.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008550.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008550.npy
4299,008553.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008553.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008553.npy
4300,008556.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008556.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008556.npy
4301,008557.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008557.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008557.npy
4302,008558.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008558.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008558.npy
4303,008559.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008559.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008559.npy
4304,008562.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008562.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008562.npy
4305,008564.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008564.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008564.npy
4306,008568.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008568.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008568.npy
4307,008572.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008572.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008572.npy
4308,008573.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008573.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008573.npy
4309,008576.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008576.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008576.npy
4310,008581.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008581.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008581.npy
4311,008582.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008582.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008582.npy
4312,008584.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008584.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008584.npy
4313,008585.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008585.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008585.npy
4314,008586.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008586.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008586.npy
4315,008587.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008587.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008587.npy
4316,008588.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008588.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008588.npy
4317,008592.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008592.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008592.npy
4318,008595.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008595.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008595.npy
4319,008596.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008596.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008596.npy
4320,008601.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008601.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008601.npy
4321,008602.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008602.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008602.npy
4322,008604.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008604.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008604.npy
4323,008606.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008606.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008606.npy
4324,008607.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008607.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008607.npy
4325,008608.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008608.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008608.npy
4326,008610.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008610.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008610.npy
4327,008612.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008612.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008612.npy
4328,008615.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008615.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008615.npy
4329,008617.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008617.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008617.npy
4330,008618.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008618.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008618.npy
4331,008620.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008620.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008620.npy
4332,008621.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008621.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008621.npy
4333,008624.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008624.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008624.npy
4334,008628.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008628.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008628.npy
4335,008633.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008633.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008633.npy
4336,008635.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008635.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008635.npy
4337,008636.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008636.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008636.npy
4338,008638.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008638.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008638.npy
4339,008639.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008639.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008639.npy
4340,008644.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008644.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008644.npy
4341,008645.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008645.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008645.npy
4342,008647.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008647.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008647.npy
4343,008653.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008653.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008653.npy
4344,008654.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008654.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008654.npy
4345,008655.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008655.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008655.npy
4346,008663.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008663.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008663.npy
4347,008665.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008665.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008665.npy
4348,008667.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008667.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008667.npy
4349,008670.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008670.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008670.npy
4350,008676.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008676.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008676.npy
4351,008680.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008680.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008680.npy
4352,008683.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008683.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008683.npy
4353,008687.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008687.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008687.npy
4354,008688.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008688.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008688.npy
4355,008690.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008690.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008690.npy
4356,008691.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008691.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008691.npy
4357,008692.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008692.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008692.npy
4358,008695.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008695.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008695.npy
4359,008698.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008698.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008698.npy
4360,008699.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008699.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008699.npy
4361,008701.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008701.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008701.npy
4362,008702.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008702.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008702.npy
4363,008706.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008706.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008706.npy
4364,008709.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008709.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008709.npy
4365,008710.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008710.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008710.npy
4366,008713.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008713.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008713.npy
4367,008716.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008716.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008716.npy
4368,008717.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008717.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008717.npy
4369,008718.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008718.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008718.npy
4370,008720.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008720.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008720.npy
4371,008722.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008722.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008722.npy
4372,008723.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008723.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008723.npy
4373,008725.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008725.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008725.npy
4374,008727.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008727.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008727.npy
4375,008728.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008728.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008728.npy
4376,008730.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008730.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008730.npy
4377,008731.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008731.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008731.npy
4378,008732.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008732.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008732.npy
4379,008733.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008733.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008733.npy
4380,008738.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008738.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008738.npy
4381,008739.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008739.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008739.npy
4382,008741.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008741.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008741.npy
4383,008742.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008742.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008742.npy
4384,008744.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008744.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008744.npy
4385,008747.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008747.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008747.npy
4386,008748.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008748.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008748.npy
4387,008749.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008749.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008749.npy
4388,008750.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008750.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008750.npy
4389,008752.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008752.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008752.npy
4390,008753.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008753.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008753.npy
4391,008755.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008755.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008755.npy
4392,008756.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008756.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008756.npy
4393,008757.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008757.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008757.npy
4394,008759.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008759.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008759.npy
4395,008760.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008760.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008760.npy
4396,008764.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008764.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008764.npy
4397,008766.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008766.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008766.npy
4398,008768.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008768.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008768.npy
4399,008769.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008769.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008769.npy
4400,008770.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008770.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008770.npy
4401,008771.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008771.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008771.npy
4402,008772.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008772.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008772.npy
4403,008773.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008773.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008773.npy
4404,008775.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008775.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008775.npy
4405,008776.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008776.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008776.npy
4406,008783.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008783.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008783.npy
4407,008784.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008784.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008784.npy
4408,008790.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008790.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008790.npy
4409,008793.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008793.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008793.npy
4410,008794.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008794.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008794.npy
4411,008796.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008796.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008796.npy
4412,008799.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008799.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008799.npy
4413,008801.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008801.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008801.npy
4414,008805.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008805.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008805.npy
4415,008806.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008806.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008806.npy
4416,008809.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008809.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008809.npy
4417,008810.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008810.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008810.npy
4418,008811.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008811.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008811.npy
4419,008813.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008813.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008813.npy
4420,008814.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008814.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008814.npy
4421,008815.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008815.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008815.npy
4422,008817.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008817.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008817.npy
4423,008819.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008819.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008819.npy
4424,008822.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008822.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008822.npy
4425,008823.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008823.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008823.npy
4426,008826.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008826.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008826.npy
4427,008831.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008831.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008831.npy
4428,008833.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008833.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008833.npy
4429,008835.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008835.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008835.npy
4430,008836.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008836.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008836.npy
4431,008837.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008837.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008837.npy
4432,008838.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008838.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008838.npy
4433,008840.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008840.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008840.npy
4434,008841.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008841.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008841.npy
4435,008843.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008843.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008843.npy
4436,008847.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008847.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008847.npy
4437,008848.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008848.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008848.npy
4438,008849.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008849.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008849.npy
4439,008854.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008854.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008854.npy
4440,008856.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008856.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008856.npy
4441,008858.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008858.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008858.npy
4442,008859.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008859.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008859.npy
4443,008862.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008862.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008862.npy
4444,008865.jpg,F:\VOCdevkit\VOC2007\JPEGImages\008865.jpg,F:\VOCdevkit\VOC2007\Annotations_array/008865.npy
